timestamp,type,dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_frame_err,rx_over_err,rx_crc_err,collisions,priority,idle_timeout,hard_timeout,byte_count,packet_count,cookie,table_id,duration_sec,duration_nsec,length,flags,actions,match,group_id,ref_count,flow_count,packet_in_count,aggregate_packet_count,aggregate_byte_count,aggregate_flow_count,cpu_util,active_flows,entropy,
1722506195,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5291,372000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,15,6,1.022595115,
1722506195,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5291,353000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,15,6,1.022595115,
1722506195,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5291,324000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,15,6,1.022595115,
1722506195,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5291,295000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,15,6,1.022595115,
1722506195,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5291,158000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,15,6,1.022595115,
1722506201,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5349,110000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506201,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5349,87000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506201,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5349,73000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506201,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5349,52000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506201,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5349,39000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506201,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5348,900000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506201,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5297,535000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506201,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5297,499000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506201,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5297,480000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506201,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5297,451000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506201,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5297,422000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506201,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5297,285000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506207,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5355,227000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,13,6,2.435275125,
1722506207,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5355,204000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,13,6,2.435275125,
1722506207,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5355,190000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,13,6,2.435275125,
1722506207,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5355,169000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,13,6,2.435275125,
1722506207,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5355,156000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,13,6,2.435275125,
1722506207,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5355,17000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,13,6,2.435275125,
1722506207,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5303,654000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,13,6,1.022595115,
1722506207,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5303,618000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,13,6,1.022595115,
1722506207,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5303,599000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,13,6,1.022595115,
1722506207,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5303,570000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,13,6,1.022595115,
1722506207,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5303,541000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,13,6,1.022595115,
1722506207,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5303,405000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,13,6,1.022595115,
1722506213,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5361,370000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,14.3,6,2.435275125,
1722506213,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5361,347000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,14.3,6,2.435275125,
1722506213,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5361,333000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,14.3,6,2.435275125,
1722506213,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5361,313000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,14.3,6,2.435275125,
1722506213,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5361,300000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,14.3,6,2.435275125,
1722506213,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5361,161000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,14.3,6,2.435275125,
1722506213,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5309,809000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,14.3,6,1.022595115,
1722506213,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5309,774000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,14.3,6,1.022595115,
1722506213,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5309,755000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,14.3,6,1.022595115,
1722506213,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5309,726000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,14.3,6,1.022595115,
1722506213,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5309,697000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,14.3,6,1.022595115,
1722506213,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5309,560000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,14.3,6,1.022595115,
1722506220,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5367,527000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506220,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5367,504000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506220,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5367,490000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506220,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5367,469000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506220,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5367,456000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506220,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5367,317000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506220,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5315,957000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506220,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5315,921000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506220,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5315,902000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506220,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5315,873000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506220,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5315,844000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506220,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5315,707000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506226,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5373,681000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,14.5,6,2.435275125,
1722506226,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5373,658000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,14.5,6,2.435275125,
1722506226,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5373,644000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,14.5,6,2.435275125,
1722506226,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5373,623000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,14.5,6,2.435275125,
1722506226,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5373,610000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,14.5,6,2.435275125,
1722506226,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5373,471000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,14.5,6,2.435275125,
1722506226,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5322,112000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,14.5,6,1.022595115,
1722506226,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5322,76000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,14.5,6,1.022595115,
1722506226,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5322,57000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,14.5,6,1.022595115,
1722506226,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5322,28000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,14.5,6,1.022595115,
1722506226,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5321,999000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,14.5,6,1.022595115,
1722506226,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5321,862000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,14.5,6,1.022595115,
1722506232,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5379,821000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,16.1,6,2.435275125,
1722506232,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5379,798000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,16.1,6,2.435275125,
1722506232,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5379,784000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,16.1,6,2.435275125,
1722506232,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5379,763000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,16.1,6,2.435275125,
1722506232,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5379,750000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,16.1,6,2.435275125,
1722506232,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5379,611000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,16.1,6,2.435275125,
1722506232,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5328,255000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,16.1,6,1.022595115,
1722506232,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5328,219000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,16.1,6,1.022595115,
1722506232,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5328,200000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,16.1,6,1.022595115,
1722506232,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5328,172000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,16.1,6,1.022595115,
1722506232,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5328,143000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,16.1,6,1.022595115,
1722506232,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5328,6000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,16.1,6,1.022595115,
1722506238,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5385,975000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506238,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5385,952000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506238,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5385,938000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506238,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5385,917000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506238,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5385,904000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506238,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5385,765000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,16.4,6,2.435275125,
1722506238,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5334,415000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506238,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5334,380000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506238,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5334,361000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506238,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5334,332000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506238,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5334,303000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506238,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5334,166000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,16.4,6,1.022595115,
1722506244,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5392,123000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506244,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5392,100000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506244,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5392,87000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506244,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5392,66000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506244,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5392,53000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506244,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5391,914000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,13.8,6,2.435275125,
1722506244,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5340,554000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506244,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5340,518000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506244,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5340,499000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506244,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5340,470000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506244,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5340,441000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506244,port_and_flow_stats,2,2,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,20619,299,0,0,5340,304000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,13.8,6,1.022595115,
1722506250,port_and_flow_stats,1,6,150,324,16366,23702,0,0,0,0,0,0,0,0,100,0,0,2618,59,0,0,5398,268000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,24.9,6,2.435275125,
1722506250,port_and_flow_stats,1,4,91,86,4366,12838,0,0,0,0,0,0,0,0,100,0,0,2310,51,0,0,5398,245000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,24.9,6,2.435275125,
1722506250,port_and_flow_stats,1,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1554,33,0,0,5398,231000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,24.9,6,2.435275125,
1722506250,port_and_flow_stats,1,1,124,86,5752,12838,0,0,0,0,0,0,0,0,100,0,0,2058,45,0,0,5398,210000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,24.9,6,2.435275125,
1722506250,port_and_flow_stats,1,5,87,1671899,4254,452574866,0,0,0,0,0,0,0,0,100,0,0,2324,50,0,0,5398,197000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,24.9,6,2.435275125,
1722506250,port_and_flow_stats,1,2,115,86,5374,12838,0,0,0,0,0,0,0,0,100,0,0,13283,125,0,0,5398,58000000,88,0,"[""OUTPUT:5""]","{""in_port"": 6}",,,6,0,363,24147,6,24.9,6,2.435275125,
1722506250,port_and_flow_stats,2,6,324,150,23702,16366,0,0,0,0,0,0,0,0,100,0,0,1106,23,0,0,5346,704000000,88,0,"[""OUTPUT:6""]","{""in_port"": 1}",,,6,0,363,24147,6,24.9,6,1.022595115,
1722506250,port_and_flow_stats,2,4,43,86,2350,12838,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5346,668000000,88,0,"[""OUTPUT:6""]","{""in_port"": 2}",,,6,0,363,24147,6,24.9,6,1.022595115,
1722506250,port_and_flow_stats,2,LOCAL,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,420,6,0,0,5346,649000000,88,0,"[""OUTPUT:6""]","{""in_port"": 3}",,,6,0,363,24147,6,24.9,6,1.022595115,
1722506250,port_and_flow_stats,2,1,61,86,3106,12838,0,0,0,0,0,0,0,0,100,0,0,350,5,0,0,5346,620000000,88,0,"[""OUTPUT:6""]","{""in_port"": 4}",,,6,0,363,24147,6,24.9,6,1.022595115,
1722506250,port_and_flow_stats,2,5,61,385,3162,33457,0,0,0,0,0,0,0,0,100,0,0,1232,24,0,0,5346,591000000,88,0,"[""OUTPUT:6""]","{""in_port"": 5}",,,6,0,363,24147,6,24.9,6,1.022595115,
